property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
560001,1109,Seats - Outdoor,Docklands,Oscar's Table,144.9412614,-37.81460533,Cafes and Restaurants
110542,804,Seats - Indoor,Southbank,Dumpling Dynasty,144.9523782,-37.82539976,Cafes and Restaurants
106212,218,Seats - Outdoor,Carlton,Dimattina's Restaurant Bar,144.9674164,-37.79978612,Cafes and Restaurants
101200,56,Seats - Indoor,Melbourne (CBD),Ramen Bankara,144.9662952,-37.81272047,Cafes and Restaurants
598658,1104,Seats - Indoor,Docklands,Pizza Hut,144.9479753,-37.81925128,Cafes and Restaurants
110736,752,Seats - Indoor,Southbank,Peter Rowland Catering At NGV International,144.9686338,-37.82281707,Cafes and Restaurants
101176,53,Seats - Indoor,Melbourne (CBD),Ikyu Sushi,144.9587607,-37.81494883,Cafes and Restaurants
110612,741,Seats - Indoor,Southbank,Malthouse Kitchen,144.9669591,-37.8271278,Cafes and Restaurants
104002,13,Seats - Indoor,Melbourne (CBD),Iseya Icecream Bar and Cafe,144.9615299,-37.81884626,Cafes and Restaurants
109493,114,Seats - Indoor,Melbourne (CBD),The Mercant Cross Hotel / Fancy Hanks Bar-B-Que,144.9583711,-37.80792152,"Pubs, Taverns and Bars"
103816,377,Seats - Indoor,North Melbourne,Mum Mum Asian Street Food,144.9540004,-37.79936937,Cafes and Restaurants
101215,57,Seats - Indoor,Melbourne (CBD),Ajisen Ramen,144.9691823,-37.81223835,Cafes and Restaurants
108973,1101,Seats - Indoor,Docklands,Gaslight Project,144.9523393,-37.81815358,Cafes and Restaurants
105949,42,Seats - Indoor,Melbourne (CBD),Piccolocino,144.956774,-37.81695942,Cafes and Restaurants
575820,802,Seats - Indoor,Southbank,Chelsini's ,144.962154,-37.82167834,Takeaway Food Services
560001,1109,Seats - Indoor,Docklands,Bhoj On Docklands ,144.9412614,-37.81460533,Cafes and Restaurants
664632,270,Seats - Outdoor,Parkville,House Of Cards Espresso,144.9612468,-37.79739836,Takeaway Food Services
106031,82,Seats - Indoor,Melbourne (CBD),Giannis Luncheon ,144.955573,-37.81290439,Cafes and Restaurants
102124,33,Seats - Outdoor,Melbourne (CBD),Sunny Boy Cafe,144.9597623,-37.81703239,Cafes and Restaurants
105121,655,Seats - Indoor,East Melbourne,Mantra On Jolimont / Boundary Line Bar,144.9782701,-37.81796562,Accommodation
109993,618,Seats - Indoor,East Melbourne,Hotel Pullman Melbourne On The Park,144.9834989,-37.81582277,Accommodation
107632,616,Seats - Outdoor,East Melbourne,Magnolia Court Boutique Hotel,144.9853031,-37.81337468,Accommodation
105441,87,Seats - Outdoor,Melbourne (CBD),Flipboard Cafe,144.9674801,-37.80876614,Takeaway Food Services
105746,85,Seats - Indoor,Melbourne (CBD),Equinox Bar Restaurant,144.9630189,-37.81073331,Cafes and Restaurants
110639,788,Seats - Outdoor,Port Melbourne,KFC,144.918605,-37.8310487,Cafes and Restaurants
110988,804,Seats - Indoor,Southbank,Akachochin,144.9503336,-37.82409303,Cafes and Restaurants
576024,1104,Seats - Outdoor,Docklands,Dome Bakery Cafe,144.9479753,-37.81925128,Cafes and Restaurants
108538,56,Seats - Indoor,Melbourne (CBD),Eden Bar,144.9676479,-37.81246709,"Pubs, Taverns and Bars"
573414,1108,Seats - Outdoor,Docklands,The Harbour Kitchen,144.9451224,-37.81888389,Catering Services
573414,1108,Seats - Outdoor,Docklands,Black Cod,144.9451224,-37.81888389,Cafes and Restaurants
108068,43,Seats - Indoor,Melbourne (CBD),Gifts @ CQ,144.9606367,-37.81581152,Cafes and Restaurants
104011,15,Seats - Indoor,Melbourne (CBD),Waffle On,144.9659973,-37.81752037,Takeaway Food Services
101193,55,Seats - Outdoor,Melbourne (CBD),Mama's Buoi,144.9632879,-37.81360425,Cafes and Restaurants
620791,270,Seats - Indoor,Parkville,The Potter Espresso Bar,144.9612468,-37.79739836,Cafes and Restaurants
104014,15,Seats - Outdoor,Melbourne (CBD),Jolly J's,144.9665517,-37.81724878,Cafes and Restaurants
106336,319,Seats - Outdoor,North Melbourne,Cafe 99,144.9421193,-37.79717284,Takeaway Food Services
109667,645,Seats - Indoor,East Melbourne,Zouki Cafe Eye & Ear Hospital,144.9762558,-37.80899054,Cafes and Restaurants
102089,24,Seats - Indoor,Melbourne (CBD),Blu Nite,144.9632538,-37.81706705,Cafes and Restaurants
611367,1108,Seats - Outdoor,Docklands,Koji Sushi,144.9457644,-37.82205739,Cafes and Restaurants
103694,206,Seats - Outdoor,Carlton,New York Minute,144.9662956,-37.7988135,Cafes and Restaurants
102111,31,Seats - Outdoor,Melbourne (CBD),J T's Fine Catering,144.9545688,-37.81861166,Cafes and Restaurants
103276,260,Seats - Indoor,Carlton,The Last Jar,144.9589387,-37.80389369,"Pubs, Taverns and Bars"
103920,17,Seats - Outdoor,Melbourne (CBD),Terra Rossa,144.9713925,-37.81542975,Cafes and Restaurants
589575,1103,Seats - Indoor,Docklands,Broadcast Cafe,144.9458827,-37.81566514,Cafes and Restaurants
102115,32,Seats - Indoor,Melbourne (CBD),Roast & Brew,144.9568348,-37.81767359,Takeaway Food Services
107548,239,Seats - Indoor,Carlton,Books N Bites Cafe,144.9583287,-37.80169537,Cafes and Restaurants
578322,6,Seats - Indoor,Melbourne (CBD),Cafe Chinotto,144.9699175,-37.81784465,Cafes and Restaurants
103615,97,Seats - Outdoor,Melbourne (CBD),The Terrace Restaurant Bar & Grill ,144.9680267,-37.8078604,Cafes and Restaurants
104008,14,Seats - Indoor,Melbourne (CBD),Kimchi Tray,144.9643537,-37.81807489,Cafes and Restaurants
109821,357,Seats - Indoor,North Melbourne,Pho Victoria,144.9539606,-37.80542264,Cafes and Restaurants
573289,205,Seats - Outdoor,Carlton,Toothpicks Cafe,144.9648536,-37.79944075,Cafes and Restaurants
110708,72,Seats - Outdoor,Melbourne (CBD),Gami At Healeys - Chicken & Beer,144.9560169,-37.8134766,Cafes and Restaurants
103919,18,Seats - Indoor,Melbourne (CBD),Cocoa Espresso,144.9722399,-37.81514512,Cafes and Restaurants
107427,931,Seats - Outdoor,Parkville,State Netball & Hockey Centre Cafe,144.947632,-37.78541878,Cafes and Restaurants
110968,84,Seats - Indoor,Melbourne (CBD),Paperboy Kitchen,144.9602803,-37.81158232,Cafes and Restaurants
110542,804,Seats - Indoor,Southbank,Bohemian Bar & Restaurant,144.9523782,-37.82539976,Cafes and Restaurants
106212,218,Seats - Indoor,Carlton,Dimattina's Restaurant Bar,144.9674164,-37.79978612,Cafes and Restaurants
106621,862,Seats - Indoor,South Yarra,The Albany,144.9797639,-37.83699215,Accommodation
103324,35,Seats - Indoor,Melbourne (CBD),Mag Nation Pty Ltd,144.9642408,-37.81584627,Newspaper and Book Retailing
664626,270,Seats - Outdoor,Parkville,HJC Bar,144.9612468,-37.79739836,Cafes and Restaurants
105678,67,Seats - Outdoor,Melbourne (CBD),Cafe Caledonia,144.9686769,-37.81072687,Cafes and Restaurants
100153,95,Seats - Outdoor,Melbourne (CBD),Darac Grill & Bar,144.9620743,-37.8090975,Cafes and Restaurants
107003,17,Seats - Indoor,Melbourne (CBD),Bowery to Williamsburg,144.9702912,-37.8161284,Cafes and Restaurants
565541,651,Seats - Indoor,East Melbourne,Macchiato,144.9773405,-37.81154319,Cafes and Restaurants
105933,33,Seats - Indoor,Melbourne (CBD),The Irish Times,144.9605354,-37.8162542,"Pubs, Taverns and Bars"
103234,114,Seats - Indoor,Melbourne (CBD),Jasper Kitchen ,144.9596331,-37.80750344,Cafes and Restaurants
102111,31,Seats - Outdoor,Melbourne (CBD),Wonderful Garden,144.9545688,-37.81861166,Takeaway Food Services
103955,12,Seats - Outdoor,Melbourne (CBD),Four 8 Five Cafe Bar & Dining,144.9581001,-37.81936891,Cafes and Restaurants
108847,1101,Seats - Indoor,Docklands,Ichi Maki,144.9509981,-37.81379938,Takeaway Food Services
104377,64,Seats - Indoor,Melbourne (CBD),Rare Steakhouse Midtown,144.9607769,-37.81338564,Cafes and Restaurants
105911,38,Seats - Indoor,Melbourne (CBD),Bar Lourinha,144.9724927,-37.81278444,"Pubs, Taverns and Bars"
111060,252,Seats - Outdoor,Carlton,Thai City Restaurant,144.9666993,-37.80443778,Cafes and Restaurants
108985,58,Seats - Indoor,Melbourne (CBD),City Wine Shop ,144.9724651,-37.81099169,Cafes and Restaurants
110679,113,Seats - Indoor,Melbourne (CBD),Tribel Cafe,144.9572395,-37.80745984,Cafes and Restaurants
103908,931,Seats - Indoor,Parkville,Aruba Espresso Cafe,144.9501914,-37.79382016,Cafes and Restaurants
103999,12,Seats - Outdoor,Melbourne (CBD),Williams Bar Cafe,144.9595106,-37.81943285,Cafes and Restaurants
578322,6,Seats - Outdoor,Melbourne (CBD),Bokchoy Tang,144.9699175,-37.81784465,Cafes and Restaurants
101224,58,Seats - Outdoor,Melbourne (CBD),Grossi Florentino,144.9708473,-37.81172969,Cafes and Restaurants
105654,243,Seats - Indoor,Carlton,Bouverie Deli,144.9627288,-37.8013409,Cafes and Restaurants
106206,218,Seats - Outdoor,Carlton,DOC Espresso,144.9674735,-37.79932164,Cafes and Restaurants
109418,26,Seats - Indoor,Melbourne (CBD),La Vita Buona 'The Good Life' Cellar Bar Deli,144.9674304,-37.81584777,Cafes and Restaurants
105827,58,Seats - Indoor,Melbourne (CBD),Mezzo ,144.97183,-37.8109435,Cafes and Restaurants
109327,243,Seats - Indoor,Carlton,Rydges on Swanston,144.963382,-37.80141859,Accommodation
102197,47,Seats - Indoor,Melbourne (CBD),Oli Levi,144.9692543,-37.81302823,Cafes and Restaurants
623559,804,Seats - Outdoor,Southbank,Citizen Cafe,144.9523782,-37.82539976,Cafes and Restaurants
110011,607,Seats - Indoor,East Melbourne,Memoria Cafe,144.98763,-37.81638646,Cafes and Restaurants
102086,25,Seats - Outdoor,Melbourne (CBD),Lindt Chocolat Cafe,144.9649331,-37.81662781,Cafes and Restaurants
103703,217,Seats - Indoor,Carlton,Crinitis Southern Italian Cuisine,144.9678378,-37.79850638,Cafes and Restaurants
108646,724,Seats - Indoor,Melbourne (Remainder),Cafe La Colline ,144.9798191,-37.8455379,Cafes and Restaurants
105121,655,Seats - Outdoor,East Melbourne,Mantra On Jolimont / Boundary Line Bar,144.9782701,-37.81796562,Accommodation
101660,208,Seats - Indoor,Carlton,Le Miel Et Le Lune,144.9663778,-37.79685803,Cafes and Restaurants
101142,45,Seats - Outdoor,Melbourne (CBD),Grasshoppers Feast,144.9645323,-37.81445406,Cafes and Restaurants
102109,31,Seats - Indoor,Melbourne (CBD),Choix Creperie Cafe,144.9543505,-37.81867544,Cafes and Restaurants
101210,57,Seats - Outdoor,Melbourne (CBD),Funky Curry,144.968386,-37.81247257,Cafes and Restaurants
111175,803,Seats - Indoor,Southbank,Crown Entertainment Complex and Casino,144.9586604,-37.82312164,Casino Operation
107430,651,Seats - Indoor,East Melbourne,The Commune ,144.9757456,-37.81162322,Cafes and Restaurants
110988,804,Seats - Outdoor,Southbank,Akachochin,144.9503336,-37.82409303,Cafes and Restaurants
570824,345,Seats - Indoor,North Melbourne,Subway,144.9487135,-37.80474738,Takeaway Food Services
109682,435,Seats - Outdoor,West Melbourne (Residential),Nando's,144.9556037,-37.80606639,Cafes and Restaurants
560266,773,Seats - Indoor,Docklands,Loading Dock,144.946356,-37.82488026,Cafes and Restaurants
105895,67,Seats - Indoor,Melbourne (CBD),Shanghai Village,144.9690756,-37.81124441,Cafes and Restaurants
103393,345,Seats - Indoor,North Melbourne,Joe Taylor,144.9490127,-37.80479755,"Pubs, Taverns and Bars"
108272,38,Seats - Outdoor,Melbourne (CBD),Liaision,144.9724886,-37.81292259,Takeaway Food Services
109330,243,Seats - Indoor,Carlton,China Style ,144.9636423,-37.8006201,Cafes and Restaurants
101592,265,Seats - Outdoor,Carlton,Woodside Green,144.9644461,-37.80486182,Takeaway Food Services
573290,205,Seats - Indoor,Carlton,Nori Sushi,144.9647653,-37.79899938,Cafes and Restaurants
102063,28,Seats - Indoor,Melbourne (CBD),Rush Sushi,144.9726281,-37.81430616,Takeaway Food Services
101052,240,Seats - Indoor,Carlton,Haymarket Place,144.9589985,-37.80052523,Cafes and Restaurants
110690,113,Seats - Indoor,Melbourne (CBD),Simply Spanish,144.9572395,-37.80745984,Cafes and Restaurants
664626,270,Seats - Outdoor,Parkville,Ho Ho's Canteen,144.9612468,-37.79739836,Takeaway Food Services
105937,33,Seats - Indoor,Melbourne (CBD),Syracuse Restaurant - Bar ,144.9600859,-37.81638558,Cafes and Restaurants
604124,1108,Seats - Indoor,Docklands,Squires Loft Dockland,144.943969,-37.81927362,Cafes and Restaurants
109297,65,Seats - Indoor,Melbourne (CBD),Nelayan,144.9646021,-37.81201046,Cafes and Restaurants
627248,747,Seats - Indoor,Southbank,Restuarant Ayams Chef,144.9679591,-37.82998246,Cafes and Restaurants
109706,424,Seats - Indoor,West Melbourne (Residential),Warung Agus,144.9513664,-37.80562951,Cafes and Restaurants
589841,76,Seats - Indoor,Melbourne (CBD),Father's Office,144.9657034,-37.810658,"Pubs, Taverns and Bars"
103306,95,Seats - Indoor,Melbourne (CBD),Gloria Jeans,144.9614515,-37.80977165,Cafes and Restaurants
106234,247,Seats - Indoor,Carlton,Ghans House,144.9672175,-37.80175883,Cafes and Restaurants
110759,83,Seats - Indoor,Melbourne (CBD),The Mint Bar & Restaurant,144.9573609,-37.81209045,Cafes and Restaurants
603923,78,Seats - Indoor,Melbourne (CBD),Madame's Kitchen,144.9707325,-37.8091842,Cafes and Restaurants
620314,1110,Seats - Outdoor,Docklands,Healthy Habits,144.9378299,-37.81315031,Cafes and Restaurants
101212,57,Seats - Indoor,Melbourne (CBD),Charltons Entertainment Complex / Roxanne Bar,144.9685359,-37.81206119,"Sports and Physical Recreation Venues, Grounds and Facilities Operation"
103507,369,Seats - Indoor,North Melbourne,The Courthouse Hotel,144.9499557,-37.80287733,"Pubs, Taverns and Bars"
102143,35,Seats - Indoor,Melbourne (CBD),Runya's Room,144.9648999,-37.81536587,Cafes and Restaurants
611394,1,Seats - Outdoor,Melbourne (CBD),Eat Pizza Flinders,144.9565185,-37.82099397,Takeaway Food Services
110335,801,Seats - Outdoor,Southbank,Left Bank Melbourne,144.9628914,-37.8210403,Cafes and Restaurants
609481,1108,Seats - Indoor,Docklands,Kenny's Bakery Cafe,144.9437881,-37.82092615,Takeaway Food Services
604118,1108,Seats - Outdoor,Docklands,Pita Pit Docklands,144.9431188,-37.81977079,Takeaway Food Services
573414,1108,Seats - Indoor,Docklands,Black Cod,144.9451224,-37.81888389,Cafes and Restaurants
108632,759,Seats - Indoor,Melbourne (Remainder),Commodity Cafe ,144.977677,-37.83949217,Cafes and Restaurants
106091,254,Seats - Outdoor,Carlton,Universal Pizza,144.9660865,-37.80384773,Cafes and Restaurants
103997,12,Seats - Outdoor,Melbourne (CBD),Riverside Deli & Coffee House,144.9582721,-37.81974184,Cafes and Restaurants
599505,1103,Seats - Outdoor,Docklands,Subway ,144.947217,-37.81817241,Takeaway Food Services
104376,64,Seats - Indoor,Melbourne (CBD),Word,144.960731,-37.81328585,"Pubs, Taverns and Bars"
108646,724,Seats - Outdoor,Melbourne (Remainder),Shuji Sushi,144.9798191,-37.8455379,Cafes and Restaurants
623559,804,Seats - Indoor,Southbank,Dock 37,144.9523782,-37.82539976,Cafes and Restaurants
104014,15,Seats - Indoor,Melbourne (CBD),Alice Nevins,144.9665517,-37.81724878,Cafes and Restaurants
615952,2524,Seats - Indoor,Kensington,New Bakehouse and Coffee,144.9293153,-37.79409415,Bakery Product Manufacturing (Non-factory based)
109418,26,Seats - Outdoor,Melbourne (CBD),Starbucks,144.9674304,-37.81584777,Cafes and Restaurants
110690,113,Seats - Indoor,Melbourne (CBD),Cafe Victoria,144.9572395,-37.80745984,Cafes and Restaurants
105378,72,Seats - Indoor,Melbourne (CBD),Goldfingers Mens Club,144.9551409,-37.814067,"Pubs, Taverns and Bars"
106321,524,Seats - Indoor,Kensington,Grounded House A Coffee Place,144.9294451,-37.79458129,Cafes and Restaurants
105746,85,Seats - Indoor,Melbourne (CBD),Frozen by a Thousand Blessings,144.9630189,-37.81073331,Cafes and Restaurants
602256,571,Seats - Outdoor,Kensington,Rye Cafe,144.9155212,-37.78257294,Cafes and Restaurants
101248,257,Seats - Indoor,Carlton,Cafe Tre Sette,144.9616994,-37.80322367,Cafes and Restaurants
101124,47,Seats - Indoor,Melbourne (CBD),Da Rin,144.9685632,-37.81294598,Cafes and Restaurants
589841,76,Seats - Indoor,Melbourne (CBD),Schnitz QV,144.9657034,-37.810658,Cafes and Restaurants
102137,34,Seats - Indoor,Melbourne (CBD),Brown Bagels,144.9633433,-37.81611256,Takeaway Food Services
103101,216,Seats - Outdoor,Carlton,Cafe Lua,144.969295,-37.79757961,Cafes and Restaurants
578096,1105,Seats - Outdoor,Docklands,Asuka Sushi,144.9502584,-37.81864992,Cafes and Restaurants
108232,226,Seats - Indoor,Carlton,Fu Lu Chinese Cafe,144.9711594,-37.79532263,Cafes and Restaurants
616049,2524,Seats - Outdoor,Kensington,The Corner On Bellair ,144.9299154,-37.79353782,Cafes and Restaurants
102073,26,Seats - Indoor,Melbourne (CBD),Urban Express,144.9687553,-37.81543178,Cafes and Restaurants
108271,312,Seats - Outdoor,North Melbourne,Reynolds St Takeaway,144.9376573,-37.7972278,Takeaway Food Services
573327,1109,Seats - Outdoor,Docklands,Steakhouse 66,144.9406594,-37.8149263,Cafes and Restaurants
579293,270,Seats - Indoor,Parkville,University House Club,144.9612468,-37.79739836,Clubs (Hospitality)
103176,34,Seats - Outdoor,Melbourne (CBD),This Side of Paradise,144.9634979,-37.81592157,Cafes and Restaurants
110679,113,Seats - Outdoor,Melbourne (CBD),Romeo Takeaway Cafe,144.9572395,-37.80745984,Takeaway Food Services
106104,246,Seats - Indoor,Carlton,Chocolateria San Churro,144.9664856,-37.80156205,Cafes and Restaurants
612820,52,Seats - Outdoor,Melbourne (CBD),Roll'D Vietnamese Kitchen ,144.9573923,-37.81531863,Cafes and Restaurants
560001,1109,Seats - Outdoor,Docklands,Rejuice Bar & Cafe,144.9412614,-37.81460533,Cafes and Restaurants
110535,785,Seats - Outdoor,Port Melbourne,Pier 35 Bar & Grill,144.9052161,-37.82483593,Cafes and Restaurants
108026,256,Seats - Indoor,Carlton,The Queensberry Pour House,144.9620274,-37.80421363,Cafes and Restaurants
106114,206,Seats - Outdoor,Carlton,Il Cantuccio Restaurant,144.9666464,-37.80043187,Cafes and Restaurants
599505,1103,Seats - Outdoor,Docklands,Kollabo,144.947217,-37.81817241,Cafes and Restaurants
101117,48,Seats - Outdoor,Melbourne (CBD),Pie Face Exhibition Street,144.9709029,-37.812234,Takeaway Food Services
110397,733,Seats - Indoor,Southbank,Ultimate You Fitness ,144.9584594,-37.82689102,Health and Fitness Centres and Gymnasia Operation
106106,246,Seats - Indoor,Carlton,Cafe Cavallino,144.9664496,-37.80128848,Cafes and Restaurants
111175,803,Seats - Indoor,Southbank,Rock Pool Bar & Grill,144.9586604,-37.82312164,Cafes and Restaurants
103951,14,Seats - Indoor,Melbourne (CBD),Bull And Bear Tavern,144.9630313,-37.81782313,"Pubs, Taverns and Bars"
110106,72,Seats - Indoor,Melbourne (CBD),Metropolitan Hotel,144.9565837,-37.81292397,"Pubs, Taverns and Bars"
109318,105,Seats - Indoor,Melbourne (CBD),The Vine Coffee Roasters,144.9626932,-37.80826292,Cafes and Restaurants
592858,258,Seats - Outdoor,Carlton,Bar Scopa ,144.9602088,-37.80290295,Cafes and Restaurants
593697,613,Seats - Outdoor,East Melbourne,Gourmet Pizza Bar,144.9856254,-37.81004657,Cafes and Restaurants
612820,52,Seats - Indoor,Melbourne (CBD),Little Cupcakes,144.9573923,-37.81531863,Takeaway Food Services
103592,17,Seats - Indoor,Melbourne (CBD),The French Brasserie,144.9717262,-37.81546152,Cafes and Restaurants
105726,72,Seats - Outdoor,Melbourne (CBD),Donoghue's ,144.9560169,-37.8134766,Cafes and Restaurants
108627,720,Seats - Indoor,Melbourne (Remainder),Tokyo Sushi Kitchen,144.9770428,-37.83774553,Cafes and Restaurants
559514,265,Seats - Indoor,Carlton,Cafe Crema,144.9635132,-37.80555235,Cafes and Restaurants
109209,921,Seats - Indoor,Parkville,University High School Canteen,144.9560633,-37.79746671,Cafes and Restaurants
102135,34,Seats - Indoor,Melbourne (CBD),Sambal Kampung,144.962689,-37.81601764,Cafes and Restaurants
578325,6,Seats - Outdoor,Melbourne (CBD),Arintji,144.9699175,-37.81784465,Cafes and Restaurants
110654,67,Seats - Outdoor,Melbourne (CBD),Subway,144.9694844,-37.81044353,Cafes and Restaurants
573327,1109,Seats - Indoor,Docklands,Steakhouse 66,144.9406594,-37.8149263,Cafes and Restaurants
