,property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
2153,104659,64,Outdoor,Melbourne (CBD),The Mill,144.960908,-37.81323451,Cafes and Restaurants
2157,106100,246,Outdoor,Carlton,Kokoblack,144.966446,-37.80178513,Cafes and Restaurants
2159,105746,85,Indoor,Melbourne (CBD),Nando's Melbourne Central,144.9630189,-37.81073331,Cafes and Restaurants
2160,108626,720,Indoor,Melbourne (Remainder),Cafe 409,144.9767624,-37.8373358,Cafes and Restaurants
2161,101204,56,Indoor,Melbourne (CBD),Red Silks Restaurant & Bar,144.9672768,-37.8124312,Cafes and Restaurants
2162,106196,217,Indoor,Carlton,Sea Saltfish & Sushi Bar,144.9676347,-37.79832944,Cafes and Restaurants
2163,103938,16,Indoor,Melbourne (CBD),Om Nom,144.9683751,-37.81635789,Cafes and Restaurants
2164,108093,84,Outdoor,Melbourne (CBD),Corner Lane Cafe,144.9596748,-37.81181165,Cafes and Restaurants
2167,520595,66,Indoor,Melbourne (CBD),Rice Workshop,144.9657813,-37.81224859,Cafes and Restaurants
2168,103942,15,Outdoor,Melbourne (CBD),The Journal Canteen/Oskars Kitchen,144.9659028,-37.81706291,Cafes and Restaurants
2169,613252,1108,Indoor,Docklands,Panda Loves Fish,144.9458305,-37.821044,Cafes and Restaurants
2170,102118,32,Indoor,Melbourne (CBD),Yuzu Cafe & Cuisine,144.9579514,-37.8176551,Cafes and Restaurants
2171,108072,53,Indoor,Melbourne (CBD),Plus 6zer0,144.9602243,-37.81467989,Cafes and Restaurants
2172,603923,78,Indoor,Melbourne (CBD),Shuji Sushi,144.9707325,-37.8091842,Cafes and Restaurants
2173,101227,58,Outdoor,Melbourne (CBD),Self Preservation,144.9710755,-37.81166963,Cafes and Restaurants
2174,101176,53,Indoor,Melbourne (CBD),Earl Canteen,144.9587607,-37.81494883,Cafes and Restaurants
2175,109985,656,Indoor,East Melbourne,Aggies Cafe Bar Restaurant,144.9799837,-37.81680765,Cafes and Restaurants
2176,106372,44,Indoor,Melbourne (CBD),Guhng ,144.961621,-37.81534187,Cafes and Restaurants
2177,598590,1105,Indoor,Docklands,Shinsei Rice & Sushi Bar,144.9492736,-37.81999404,Cafes and Restaurants
2179,525992,257,Outdoor,Carlton,Briscola,144.9613352,-37.80242146,Cafes and Restaurants
2180,102125,33,Indoor,Melbourne (CBD),N Lee Bakery,144.9599965,-37.81679183,Cafes and Restaurants
2181,108228,226,Indoor,Carlton,Osc&r On Rathdowne ,144.9711917,-37.79514419,Cafes and Restaurants
2182,104450,245,Indoor,Carlton,Rakuzen Simple Japanese ,144.9651037,-37.80077102,Cafes and Restaurants
2183,106226,247,Outdoor,Carlton,Nadalon Fusion,144.9671684,-37.80113981,Cafes and Restaurants
2184,101693,246,Indoor,Carlton,Don Tojo,144.9656265,-37.80132569,Cafes and Restaurants
2185,589841,76,Indoor,Melbourne (CBD),Red Spice QV,144.9657034,-37.810658,Cafes and Restaurants
2186,105928,35,Outdoor,Melbourne (CBD),Brown Sugar Cafe,144.9642254,-37.81528948,Cafes and Restaurants
2187,632898,1103,Indoor,Docklands,Salud Espresso Bar,144.9490176,-37.81792089,Cafes and Restaurants
2188,603923,78,Indoor,Melbourne (CBD),Bluebag,144.9707325,-37.8091842,Cafes and Restaurants
2189,109794,354,Indoor,North Melbourne,Rubiras North Melbourne,144.9501455,-37.80496737,Cafes and Restaurants
2191,108111,44,Outdoor,Melbourne (CBD),CoF.E.Fix,144.9612988,-37.81565401,Cafes and Restaurants
2192,109652,620,Indoor,East Melbourne,Hudsons Coffee Freemasons,144.9822638,-37.8094576,Cafes and Restaurants
2193,103618,78,Indoor,Melbourne (CBD),Cafe Cavallino,144.9699756,-37.80941489,Cafes and Restaurants
2196,109262,15,Indoor,Melbourne (CBD),KFC,144.9667724,-37.81688806,Cafes and Restaurants
2197,109300,65,Indoor,Melbourne (CBD),Taiwan Cafe,144.9645317,-37.81185964,Cafes and Restaurants
2198,102132,34,Indoor,Melbourne (CBD),The Groove Train,144.9617186,-37.81629382,Cafes and Restaurants
2199,104102,115,Indoor,Melbourne (CBD),Melba Cafe,144.9612242,-37.80752137,Cafes and Restaurants
2200,108629,720,Outdoor,Melbourne (Remainder),Toasted,144.9771931,-37.83854242,Cafes and Restaurants
2201,584059,1109,Indoor,Docklands,The Conder Restaurant,144.9436836,-37.81389091,Cafes and Restaurants
2202,108550,66,Indoor,Melbourne (CBD),Spices Indonesian Kitchen,144.9672365,-37.81156167,Cafes and Restaurants
2203,102098,23,Outdoor,Melbourne (CBD),Cafe 417,144.9608681,-37.81746814,Cafes and Restaurants
2204,105606,354,Indoor,North Melbourne,Di Bella Coffee,144.9505945,-37.80447359,Cafes and Restaurants
2206,620272,739,Indoor,Southbank,Script Bar & Bistro,144.9677949,-37.82420378,Cafes and Restaurants
2207,106197,218,Indoor,Carlton,Grill'd Healthy Burgers,144.9675264,-37.79887015,Cafes and Restaurants
2208,110606,753,Outdoor,Southbank,Hophaus,144.9662623,-37.82066923,Cafes and Restaurants
2211,108590,47,Indoor,Melbourne (CBD),The Russell,144.9687154,-37.81342961,Cafes and Restaurants
2212,105706,64,Indoor,Melbourne (CBD),Tsuta sushi,144.9610121,-37.81288006,Cafes and Restaurants
2213,109292,65,Outdoor,Melbourne (CBD),The Lounge,144.9647365,-37.81230108,Cafes and Restaurants
2214,103998,12,Outdoor,Melbourne (CBD),Laneway Cafe,144.9586012,-37.81946849,Cafes and Restaurants
2216,602997,47,Outdoor,Melbourne (CBD),Mad Mex,144.9701092,-37.81281453,Cafes and Restaurants
2217,561697,81,Indoor,Melbourne (CBD),Angliss Bistro,144.9528962,-37.81327283,Cafes and Restaurants
2218,573401,1103,Indoor,Docklands,Story Coffee & Food Store,144.9493733,-37.81733574,Cafes and Restaurants
2219,108629,720,Indoor,Melbourne (Remainder),Slater St Bench,144.9771931,-37.83854242,Cafes and Restaurants
2220,102123,33,Indoor,Melbourne (CBD),Macchiato On Collins,144.959442,-37.81730302,Cafes and Restaurants
2221,101137,46,Outdoor,Melbourne (CBD),Momo Station,144.9665978,-37.81376503,Cafes and Restaurants
2222,534005,266,Indoor,Carlton,Carlton Megabytes,144.9655262,-37.80671734,Cafes and Restaurants
2223,102113,31,Indoor,Melbourne (CBD),Don Don Japanese Restaurant,144.9558446,-37.81824465,Cafes and Restaurants
2224,659716,66,Indoor,Melbourne (CBD),Bamboo Village BBQ,144.967115,-37.81129519,Cafes and Restaurants
2225,103918,18,Indoor,Melbourne (CBD),Cecconi's Cantina,144.9725123,-37.81506474,Cafes and Restaurants
2226,103033,513,Outdoor,Kensington,Taco Bill,144.9315233,-37.79484451,Cafes and Restaurants
2227,615808,2524,Indoor,Kensington,Bean Buzz Cafe,144.9291382,-37.79407422,Cafes and Restaurants
2229,105635,368,Outdoor,North Melbourne,Cafe Trutrack,144.9514854,-37.80284239,Cafes and Restaurants
2230,104466,240,Indoor,Carlton,Baretto Cafe,144.9592807,-37.80023307,Cafes and Restaurants
2231,620312,1110,Indoor,Docklands,Subway,144.9378299,-37.81315031,Cafes and Restaurants
2232,103908,931,Indoor,Parkville,McDonalds Royal Children's Hospital,144.9501914,-37.79382016,Cafes and Restaurants
2233,109298,65,Indoor,Melbourne (CBD),Dumplings Plus,144.9645747,-37.8119541,Cafes and Restaurants
2234,104010,15,Outdoor,Melbourne (CBD),Sea Salt,144.9656264,-37.81760781,Cafes and Restaurants
2235,559301,73,Outdoor,Melbourne (CBD),The Firm Espresso Bar,144.9583529,-37.8130525,Cafes and Restaurants
2236,108102,64,Outdoor,Melbourne (CBD),In A Rush,144.9604697,-37.81352285,Cafes and Restaurants
2237,110327,801,Outdoor,Southbank,Othello Greek Restaurant,144.9638287,-37.82082512,Cafes and Restaurants
2238,110092,22,Indoor,Melbourne (CBD),In a Rush,144.9591221,-37.81858017,Cafes and Restaurants
2239,106196,217,Outdoor,Carlton,Sea Saltfish & Sushi Bar,144.9676347,-37.79832944,Cafes and Restaurants
2240,105958,44,Indoor,Melbourne (CBD),Oriental Tea House,144.9620207,-37.81551671,Cafes and Restaurants
2241,575820,802,Indoor,Southbank,Kenny's Bakery Cafe,144.962154,-37.82167834,Cafes and Restaurants
2242,111175,803,Outdoor,Southbank,Bistro Guillaume,144.9586604,-37.82312164,Cafes and Restaurants
2243,109377,265,Indoor,Carlton,Kitchen 520,144.963537,-37.80481107,Cafes and Restaurants
2244,109330,243,Outdoor,Carlton,KFC Carlton,144.9636423,-37.8006201,Cafes and Restaurants
2245,598270,91,Indoor,West Melbourne (Residential),Biryani House,144.9535723,-37.81223871,Cafes and Restaurants
2246,107486,435,Indoor,West Melbourne (Residential),Hello Jose,144.9555843,-37.80619737,Cafes and Restaurants
2247,108505,906,Outdoor,Parkville,Degani Bakery Cafe,144.9585626,-37.7849288,Cafes and Restaurants
2248,597190,803,Indoor,Southbank,Conservatory,144.9586604,-37.82312164,Cafes and Restaurants
2249,101202,56,Indoor,Melbourne (CBD),Lost Heaven,144.9668768,-37.81259409,Cafes and Restaurants
2251,102141,35,Indoor,Melbourne (CBD),Hopetoun Tea Rooms,144.9645574,-37.81567229,Cafes and Restaurants
2252,110655,6,Outdoor,Melbourne (CBD),Riverland Bar,144.9689349,-37.81865919,Cafes and Restaurants
2254,106153,207,Outdoor,Carlton,Jimmy Watsons ,144.9671779,-37.7975082,Cafes and Restaurants
2257,105025,356,Indoor,North Melbourne,Ample Cafe Bar,144.9536961,-37.80409478,Cafes and Restaurants
2258,102104,22,Indoor,Melbourne (CBD),Vue De Monde - Restaurant,144.957551,-37.8186626,Cafes and Restaurants
2263,554417,103,Indoor,Melbourne (CBD),Frances Food & Coffee,144.9566627,-37.80967009,Cafes and Restaurants
2264,105313,61,Indoor,Melbourne (CBD),Taketori Fusion Japanese,144.9547419,-37.81488684,Cafes and Restaurants
2265,106226,247,Indoor,Carlton,Nadalon Fusion,144.9671684,-37.80113981,Cafes and Restaurants
2266,105672,68,Outdoor,Melbourne (CBD),Kenny's Bakery Cafe,144.9707149,-37.81005686,Cafes and Restaurants
2267,104017,16,Indoor,Melbourne (CBD),Careers Cafe,144.9681433,-37.81673488,Cafes and Restaurants
2268,573327,1109,Outdoor,Docklands,B Club Cafe,144.9406594,-37.8149263,Cafes and Restaurants
2269,110335,801,Outdoor,Southbank,Breslin Bar And Grill,144.9628914,-37.8210403,Cafes and Restaurants
2271,110618,744,Indoor,Southbank,Downstaris Bistro & Lounge ,144.9661569,-37.82967464,Cafes and Restaurants
2274,100440,409,Outdoor,West Melbourne (Residential),Roller Door Cafe,144.9421307,-37.80592001,Cafes and Restaurants
2275,570824,345,Indoor,North Melbourne,Nizams Indian Restaurant,144.9487135,-37.80474738,Cafes and Restaurants
2276,103610,87,Outdoor,Melbourne (CBD),Miss Chu,144.9688284,-37.80893166,Cafes and Restaurants
2277,109954,54,Indoor,Melbourne (CBD),Portello Rosso,144.9618462,-37.81381239,Cafes and Restaurants
2278,632510,1108,Indoor,Docklands,Little Bean Dockside,144.9445328,-37.82092961,Cafes and Restaurants
2279,110095,42,Indoor,Melbourne (CBD),Spin Coffee,144.9578132,-37.81636534,Cafes and Restaurants
2280,110606,753,Outdoor,Southbank,Red Emperor,144.9662623,-37.82066923,Cafes and Restaurants
2281,108106,54,Indoor,Melbourne (CBD),Nirankar Restaurant ,144.9607699,-37.81429326,Cafes and Restaurants
2282,108079,63,Indoor,Melbourne (CBD),Ho's Cafe  ,144.9597543,-37.81355361,Cafes and Restaurants
2283,105928,35,Outdoor,Melbourne (CBD),Cafe Segovia,144.9642254,-37.81528948,Cafes and Restaurants
2284,589841,76,Outdoor,Melbourne (CBD),Shophouse Kitcken,144.9657034,-37.810658,Cafes and Restaurants
2285,111071,18,Indoor,Melbourne (CBD),Gazi,144.9727209,-37.81546181,Cafes and Restaurants
2286,111068,252,Indoor,Carlton,Saigon Pho Carlton,144.9666993,-37.80443778,Cafes and Restaurants
2287,105683,67,Indoor,Melbourne (CBD),Kokoro Ramen,144.9678627,-37.81093607,Cafes and Restaurants
2288,104014,15,Indoor,Melbourne (CBD),Ratee Thai,144.9665517,-37.81724878,Cafes and Restaurants
2289,101176,53,Outdoor,Melbourne (CBD),Prime House,144.9587607,-37.81494883,Cafes and Restaurants
2290,616892,2385,Indoor,North Melbourne,64 Sutton,144.937872,-37.7916558,Cafes and Restaurants
2291,103978,131,Indoor,Docklands,Byblos Bar & Restaurant,144.9536422,-37.82253633,Cafes and Restaurants
2293,627248,747,Indoor,Southbank,Manchipster Fish And Burger Bar,144.9679591,-37.82998246,Cafes and Restaurants
2294,108650,724,Indoor,Melbourne (Remainder),Cafe Ella,144.9803782,-37.84685298,Cafes and Restaurants
2295,104668,64,Indoor,Melbourne (CBD),Il Nostro Posto,144.961215,-37.81328955,Cafes and Restaurants
2296,102178,870,Indoor,Melbourne (Remainder),Alf's Cafe,144.982664,-37.84633593,Cafes and Restaurants
2297,110742,649,Indoor,East Melbourne,Strangers Corridor,144.974119,-37.81087579,Cafes and Restaurants
2298,102086,25,Indoor,Melbourne (CBD),Lindt Chocolat Cafe,144.9649331,-37.81662781,Cafes and Restaurants
2299,110606,753,Indoor,Southbank,Miyako,144.9662623,-37.82066923,Cafes and Restaurants
2300,620313,1110,Outdoor,Docklands,Nando's,144.9378299,-37.81315031,Cafes and Restaurants
2301,105746,85,Indoor,Melbourne (CBD),The Pancake Parlour,144.9630189,-37.81073331,Cafes and Restaurants
2302,103908,931,Outdoor,Parkville,Degani Bakery Cafe,144.9501914,-37.79382016,Cafes and Restaurants
2303,110988,804,Outdoor,Southbank,Charlie Lovett,144.9503336,-37.82409303,Cafes and Restaurants
2304,111282,52,Outdoor,Melbourne (CBD),Cafe Salida,144.9573923,-37.81531863,Cafes and Restaurants
2305,105370,82,Indoor,Melbourne (CBD),Cafe Sonex ,144.9542745,-37.81261513,Cafes and Restaurants
2306,103101,216,Indoor,Carlton,Cafe Lua,144.969295,-37.79757961,Cafes and Restaurants
2307,105678,67,Indoor,Melbourne (CBD),Cafe Caledonia,144.9686769,-37.81072687,Cafes and Restaurants
2308,106132,206,Outdoor,Carlton,Lygon Food Store,144.966868,-37.79929755,Cafes and Restaurants
2309,109395,66,Indoor,Melbourne (CBD),Ghin Khao,144.9653591,-37.81218452,Cafes and Restaurants
2310,103950,14,Outdoor,Melbourne (CBD),Pronto On Flinders,144.9632258,-37.81784765,Cafes and Restaurants
2311,105707,64,Outdoor,Melbourne (CBD),A25,144.9606809,-37.81303978,Cafes and Restaurants
2312,102092,24,Indoor,Melbourne (CBD),The Overdraft Cafe,144.9624418,-37.81728432,Cafes and Restaurants
2313,110671,113,Outdoor,Melbourne (CBD),Josies Food Bar,144.9572395,-37.80745984,Cafes and Restaurants
2314,598609,1103,Indoor,Docklands,Harbour Cafe,144.947217,-37.81817241,Cafes and Restaurants
2316,628712,1105,Indoor,Docklands,Hudsons Coffee Collins Square,144.9500934,-37.82068699,Cafes and Restaurants
2318,650593,84,Indoor,Melbourne (CBD),China Spice,144.9609484,-37.81131629,Cafes and Restaurants
2319,100731,33,Indoor,Melbourne (CBD),Treviso,144.9606423,-37.81669009,Cafes and Restaurants
2323,617402,2392,Outdoor,North Melbourne,Pocket Cafe,144.9414027,-37.79501722,Cafes and Restaurants
2324,105656,58,Indoor,Melbourne (CBD),Shimbashi Japanese Soba & Sake Bar,144.9713242,-37.81131159,Cafes and Restaurants
2325,110843,1101,Outdoor,Docklands,Theobroma Chocolate Lounge ,144.951187,-37.81501701,Cafes and Restaurants
2326,104660,64,Outdoor,Melbourne (CBD),Amigos Hardware Lane,144.9608667,-37.8131434,Cafes and Restaurants
2327,108871,427,Indoor,West Melbourne (Residential),Embassy Cafe,144.9477871,-37.80811106,Cafes and Restaurants
2328,103956,12,Outdoor,Melbourne (CBD),B3 Cafe,144.957712,-37.81937993,Cafes and Restaurants
2329,106217,218,Outdoor,Carlton,Minzaman Lebanese Restaurant,144.9673338,-37.80013942,Cafes and Restaurants
2330,106981,644,Outdoor,East Melbourne,Cafe Ecco,144.973619,-37.80849653,Cafes and Restaurants
2331,104014,15,Indoor,Melbourne (CBD),Kim Sing Chinese Restaurant,144.9665517,-37.81724878,Cafes and Restaurants
2332,105843,54,Indoor,Melbourne (CBD),Brother Baba Budan,144.9621697,-37.81353635,Cafes and Restaurants
2333,108546,56,Indoor,Melbourne (CBD),Da Hu Peking Duck Restaurant,144.9674041,-37.81199728,Cafes and Restaurants
2334,103615,97,Indoor,Melbourne (CBD),The Terrace Restaurant Bar & Grill ,144.9680267,-37.8078604,Cafes and Restaurants
2335,109532,862,Indoor,South Yarra,Bistro Gitan,144.9793098,-37.83713808,Cafes and Restaurants
2336,106235,247,Indoor,Carlton,Lygon Dolce Vita,144.9672092,-37.80180395,Cafes and Restaurants
2337,108631,759,Indoor,Melbourne (Remainder),Cafe Promenade,144.9775355,-37.83909862,Cafes and Restaurants
2338,101165,41,Outdoor,Melbourne (CBD),School of Life,144.9541004,-37.81721781,Cafes and Restaurants
2340,106436,23,Indoor,Melbourne (CBD),R2 Restaurant & Bar,144.9608283,-37.81778076,Cafes and Restaurants
2341,100592,345,Outdoor,North Melbourne,Saluministi,144.9486384,-37.80374164,Cafes and Restaurants
2342,103226,104,Outdoor,Melbourne (CBD),Menya Ramen,144.9602369,-37.80880991,Cafes and Restaurants
2343,604119,1108,Outdoor,Docklands,IGG International Buffet and Bar,144.9429888,-37.81938143,Cafes and Restaurants
2344,101109,48,Indoor,Melbourne (CBD),Lanes Edge Cafe,144.9720472,-37.81193572,Cafes and Restaurants
2345,613252,1108,Indoor,Docklands,Street Kitchen Co,144.9458305,-37.821044,Cafes and Restaurants
2347,108582,67,Indoor,Melbourne (CBD),Shanghai Street Xiaolongboa & Dumpling,144.9679947,-37.81132789,Cafes and Restaurants
2348,105698,65,Indoor,Melbourne (CBD),Jones the Grocer,144.9638386,-37.81245199,Cafes and Restaurants
2349,620308,1110,Indoor,Docklands,Sakura Sushi Bar,144.9378299,-37.81315031,Cafes and Restaurants
2350,101211,57,Indoor,Melbourne (CBD),Whitte Tomato,144.9684702,-37.81244856,Cafes and Restaurants
2351,102115,32,Indoor,Melbourne (CBD),Ootoro On Collins,144.9568348,-37.81767359,Cafes and Restaurants
2352,598658,1104,Indoor,Docklands,Six Drops Coffee House,144.9479753,-37.81925128,Cafes and Restaurants
2353,104665,64,Indoor,Melbourne (CBD),Vons Restaurant & Bar,144.9611061,-37.8130703,Cafes and Restaurants
2354,107955,335,Outdoor,North Melbourne,Beatrix Cafe,144.944463,-37.80227413,Cafes and Restaurants
2355,611366,1108,Outdoor,Docklands,Caffe Bambino,144.9446836,-37.81993681,Cafes and Restaurants
2356,104665,64,Outdoor,Melbourne (CBD),Vons Restaurant & Bar,144.9611061,-37.8130703,Cafes and Restaurants
2357,105881,66,Indoor,Melbourne (CBD),Mao Please,144.9662182,-37.81204418,Cafes and Restaurants
2358,104010,15,Indoor,Melbourne (CBD),Sea Salt,144.9656264,-37.81760781,Cafes and Restaurants
2361,599505,1103,Outdoor,Docklands,Halyard Coffee,144.947217,-37.81817241,Cafes and Restaurants
2362,109493,114,Indoor,Melbourne (CBD),Fine Food Corner,144.9583711,-37.80792152,Cafes and Restaurants
2363,631080,1108,Indoor,Docklands,Banoi,144.9450661,-37.81970478,Cafes and Restaurants
2364,104560,84,Outdoor,Melbourne (CBD),Rustica Canteen,144.9598612,-37.81146107,Cafes and Restaurants
2365,109384,265,Outdoor,Carlton,The Big Mama,144.96333,-37.8060084,Cafes and Restaurants
2366,102137,34,Outdoor,Melbourne (CBD),Cafenatics Equitable Place,144.9633433,-37.81611256,Cafes and Restaurants
2367,100339,644,Outdoor,East Melbourne,Albert St Deli,144.9746801,-37.80907045,Cafes and Restaurants
2368,110642,784,Indoor,Port Melbourne,Portside Deli,144.9187862,-37.82221049,Cafes and Restaurants
2369,108230,226,Indoor,Carlton,Bangkok Rain ,144.9711745,-37.79523278,Cafes and Restaurants
2370,594107,255,Outdoor,Carlton,El Pronto,144.9636402,-37.80430744,Cafes and Restaurants
2371,589841,76,Indoor,Melbourne (CBD),Earl Canteen,144.9657034,-37.810658,Cafes and Restaurants
2372,108575,77,Indoor,Melbourne (CBD),Golden Kirin,144.9671989,-37.81020096,Cafes and Restaurants
2373,105394,22,Outdoor,Melbourne (CBD),Hare & Grace,144.9571409,-37.81874137,Cafes and Restaurants
2374,110606,753,Outdoor,Southbank,Artusi,144.9662623,-37.82066923,Cafes and Restaurants
2375,103526,354,Outdoor,North Melbourne,Cafe Sabor,144.949581,-37.80489366,Cafes and Restaurants
2376,106051,87,Indoor,Melbourne (CBD),Ruby's Music Room,144.9679796,-37.80935301,Cafes and Restaurants
2380,103233,114,Indoor,Melbourne (CBD),Cafe Scaletti,144.9597917,-37.80760291,Cafes and Restaurants
2381,105704,64,Indoor,Melbourne (CBD),Crust Gourmet Pizza Bar Melbourne,144.9614648,-37.81291055,Cafes and Restaurants
2382,584059,1109,Indoor,Docklands,Newquay International Buffet,144.9436836,-37.81389091,Cafes and Restaurants
2384,102109,31,Indoor,Melbourne (CBD),Pallet Espresso,144.9543505,-37.81867544,Cafes and Restaurants
2385,105855,53,Outdoor,Melbourne (CBD),Alibi Kitchen & Bar,144.9590443,-37.81456798,Cafes and Restaurants
